label,data_type,file_path,fps,duration,right_elbow_mean,right_elbow_min,right_elbow_max,right_elbow_range,right_elbow_max_velocity,left_elbow_mean,left_elbow_min,left_elbow_max,left_elbow_range,left_elbow_max_velocity,right_knee_mean,right_knee_min,right_knee_max,right_knee_range,right_knee_max_velocity,left_knee_mean,left_knee_min,left_knee_max,left_knee_range,left_knee_max_velocity,right_hip_mean,right_hip_min,right_hip_max,right_hip_range,right_hip_max_velocity,left_hip_mean,left_hip_min,left_hip_max,left_hip_range,left_hip_max_velocity,max_upper_body_velocity_y,max_upper_body_accel_y,max_center_velocity_y,max_center_accel_y,upper_body_vertical_displacement,center_vertical_displacement,has_impact,impact_count,max_deceleration,impact_frame,height_reduction_pct,aspect_ratio_increase_pct,max_height_collapse_velocity,max_aspect_ratio_change_velocity,width,height,right_elbow,left_elbow,right_shoulder,left_shoulder,neck,right_arm_ratio,left_arm_ratio,shoulders_ratio,hips_ratio,shoulder_hip_ratio,width_height_ratio,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,right_hip,left_hip,right_knee,left_knee,right_leg_ratio,left_leg_ratio
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_2.mp4,0.9950248597964606,0.08287850165918237,0.08281560494615159,0.14914565692920237,0.7938265264998972,0.8019348960509356,0.7741813786203071,0.2869302682421677,0.11668721157534748,0.9809068658948057,0.8908777955316605,0.6928931069081112,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.9381160009430767,0.9701194021850321,0.9004574212522516,0.03086737292118736,0.03379018408911894,0.9549562308229591,0.9649723087233537,0.9895595704720708,0.06987200502135724,0.04734818873285171,0.012314924846371655,0.015141762070243118,0.028956055822906994,0.033265070069079784,0.37424772432005554,0.5310972642682764,True,1.0,0.3156998423368661,0.18159806295399517,0.0,0.002218388356227855,0.9464998452124727,0.019873294932653232,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_23.mp4,0.9950248597964606,0.06761140924828032,0.22896455468899413,0.14196094090174075,0.9976090764231711,0.8751012647588978,0.6474425173268661,0.28339640161931834,0.10948357240769152,1.0,0.9017803903607844,0.331406330138032,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.011676710824526502,0.014199660810638054,0.04932357361639853,0.03533848986421399,0.46068648284786906,0.6379862354984718,False,0.0,0.9287645183311276,0.28087167070217917,0.07809760821846815,0.004596100671560648,0.920747163880068,0.035692628523923846,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_24.mp4,0.9950248597964606,0.09814559407008436,0.35591629731847096,0.13569503100800837,0.9915045390137505,0.8788710672330133,0.5497482407143588,0.46571051129826746,0.11292101889528382,0.996026697316025,0.8977246748582306,0.33932888127003563,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.01105076104969076,0.013534430535876621,0.05097487033558051,0.023138250028934902,0.4383693653423195,0.6098970665289157,False,0.0,0.9287645183311276,0.28087167070217917,0.17380624627961677,0.012150569955756538,0.934026023314522,0.06929795885186464,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_25.mp4,0.9950248597964606,0.08505951486073979,0.4122486332663612,0.13413237380734283,0.9988462740198023,0.8827063468107432,0.5166983168731849,0.458532409078673,0.1359225492872997,0.9994864995162978,0.8772930636321308,0.39341072024380586,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.01261066072965211,0.018344041033097468,0.04122922921725966,0.03199347535993177,0.33592482984755206,0.4961725386280149,False,0.0,0.9287645183311276,0.28087167070217917,0.15291909875571982,0.008137174495340073,0.8469586056287258,0.04990365861070874,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_26.mp4,0.9950248597964606,0.08942154126385465,0.412034288776724,0.13428846853062315,0.9970011531543093,0.8819601285992174,0.5593359131121052,0.4675649163083043,0.14266336070456076,0.9965228825702948,0.8704175299262651,0.47459140916854553,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.028419876186541817,0.03629166415213726,0.05674300763830654,0.03228829332923198,0.2768269300761477,0.4356373276513471,False,0.0,0.9287645183311276,0.28087167070217917,0.10678283214192541,0.0075496070669815694,0.9320352941536559,0.057908270431353284,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_3.mp4,0.9950248597964606,0.07415444885295264,0.32286944154433017,0.19263415670595035,0.9671031754478148,0.818526643487872,0.35159461846336326,0.5127407788725545,0.3446918783780054,0.9893756622089986,0.682582660841895,0.08561629305469479,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.96456843617693,0.973821832272619,0.9372248146622071,0.03851376464598954,0.02496218193366518,0.9561181951251347,0.9871945280394995,0.9198540120768963,0.02456775462758573,0.022847150916064537,0.024011071215741874,0.017920899649353353,0.030254203273818614,0.0351551713420402,0.4523233208696556,0.6230924054697325,True,1.0,0.7710291339830913,0.0,0.022314702803808564,0.00667283999603263,0.9664349132242557,0.02208951142072424,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_30.mp4,0.9950248597964606,0.0218101320155743,0.05861121412070658,0.08795668516279852,0.4390995814492449,0.7423610359535222,0.2367483544448334,0.31771510344786313,0.329297805796094,0.4873667547661835,0.5847160376024743,0.07794872804493808,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.014881451924418528,0.01950003304491651,0.15202906113287537,0.1404564994902662,0.23153982490380967,0.45192890410443387,False,0.0,0.9287645183311276,0.28087167070217917,0.3134603481487745,0.008353937985273388,0.48018706841890135,0.17149317077091916,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_32.mp4,0.9950248597964606,0.05670634324049317,0.2592655588305678,0.13291805546096008,0.6450245565552342,0.7682612835904101,0.17828570061134713,0.5368926060724638,0.41279391571996027,0.8311496260065478,0.5844840119904735,0.04799419989175743,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.01147206798758579,0.012322192736852288,0.03898554123737152,0.0201618669881211,0.46424771707192514,0.5914778109497206,False,0.0,0.9287645183311276,0.28087167070217917,0.11883532300580518,0.021931907571188215,0.9449677527172462,0.06455521160272706,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_33.mp4,0.9950248597964606,0.05016330363582089,0.2695038842284493,0.12782785600705196,0.6226007469778665,0.7656195724575521,0.1127964804393832,0.5491429521709866,0.41679262252101384,0.653947884601016,0.5412431303298657,0.05954531443740682,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.016434663177701314,0.015675457464490603,0.03909400213433075,0.01769567031172797,0.4739522594648415,0.6219295399152331,False,0.0,0.9287645183311276,0.28087167070217917,0.14294857276062028,0.025238113944225007,0.8632018027954605,0.05884049569569995,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_34.mp4,0.9950248597964606,0.052344316837378335,0.3291941656795797,0.16389154154177957,0.672291339070727,0.7486763772515135,0.09521630904264111,0.6061157983086595,0.4795678623271741,0.693714700926698,0.4922506181635513,0.015477893635015144,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.015940077683646563,0.016488168331791016,0.06347052525270094,0.01687985184779787,0.3329231098662274,0.46794854857241996,False,0.0,0.9287645183311276,0.28087167070217917,0.0987466409044825,0.025514563713027044,0.9352221473907617,0.03789883033277463,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_35.mp4,0.9950248597964606,0.041439250829591184,0.25734163092123585,0.0686835700587825,0.6540119574483287,0.830281875097953,0.12604843568572024,0.5455771549756473,0.44061469075375337,0.8477939202466045,0.5625528131009692,0.08435773381436931,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.0115541067201806,0.00798591844239186,0.08095387648306909,0.06222195638129146,0.4844172756908166,0.6312416428532778,False,0.0,0.9287645183311276,0.28087167070217917,0.1046178141195194,0.025197221793666572,0.8265745944378389,0.05772964635696842,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_36.mp4,0.9950248597964606,0.023991145217131735,0.2774569001464945,0.20140902386765372,0.7613239899647253,0.7432454731420644,0.11378187396047842,0.569508288346737,0.5091605554061522,0.9819904523103329,0.5293191122526582,0.02696823549094332,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.013636330321476431,0.022832178953012663,0.05310886198934444,0.014128676977977081,0.42616314112430725,0.5711399567430417,False,0.0,0.9287645183311276,0.28087167070217917,0.1213298406557479,0.029433066034221654,0.8750798447541395,0.06328600144904407,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_37.mp4,0.9950248597964606,0.0436202640311486,0.319727326761296,0.1220628515590856,0.990926850012563,0.8912217605291075,0.9888801483810352,0.408572111445745,0.13894266577370634,0.9836941948013429,0.8709838443656832,0.410533255145903,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.016552995896750133,0.021172457947953905,0.06227437109128741,0.0423191529479138,0.2781449093843923,0.42520255655477146,False,0.0,0.9287645183311276,0.28087167070217917,0.21933362494342223,0.018323086980803056,0.7584931089857724,0.05778973424266998,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_38.mp4,0.9950248597964606,0.0436202640311486,0.4929064159084905,0.12141213402820479,0.9991428267708895,0.8945037418446053,0.5199837907111957,0.5369417121955194,0.15896078176054834,0.9949419935890136,0.8550409100707344,0.278388543206184,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.03515606820730576,0.04076753083397275,0.03881628316369276,0.025143912068330183,0.4685620113271711,0.6255007389056647,False,0.0,0.9287645183311276,0.28087167070217917,0.17620960189922888,0.014222119154523717,0.904801030780529,0.0354060633273507,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_39.mp4,0.9950248597964606,0.03271519802336145,0.4485728087242663,0.1402963521206928,0.9988451899966679,0.8770361420557751,0.3671039906758094,0.5322082972382606,0.16906289086018633,0.967357482660038,0.8395709367683262,0.33814877844281566,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,0.8495628498301566,0.7718521159759107,0.9086781556038175,0.15830958812719692,0.08504091846770481,0.7767033157905514,0.6369126971784227,0.8610055459090851,0.43660962601837144,0.1158229820556399,0.014539837014920329,0.017545281880015928,0.07193519056709322,0.03139130106333105,0.405252575079499,0.5561357744926203,False,0.0,0.9287645183311276,0.28087167070217917,0.2205156146136695,0.022913841705788047,0.8268507936012807,0.0880804722981998,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_40.mp4,1.0,0.3528861929444985,0.3437011698186291,0.2387918017169722,0.733461926373066,0.6997593846543704,0.04195457858347139,0.3138224628743378,0.08217886559987227,0.6345035529720278,0.8453656440880712,0.09767905983591996,0.7788585282282874,0.6211458160595248,0.9960227857205641,0.26616347219739067,0.20296488131047788,0.5873510182780088,0.5454975646780639,0.9486402038854145,0.43369471495409656,0.27159476008826244,1.0,0.982195651633798,1.0,0.049238678550416415,0.02225392781176213,1.0,0.9999999999999999,0.9999999999999996,0.02955782616720072,0.02160221036349524,0.010399824406204832,0.011067451290121265,0.023365193209638604,0.0082047652526452,0.598692064529483,0.7558023796171758,True,1.0,0.856205600621895,0.48184019370460046,0.05448024654856168,0.018373017908901678,0.9673132063945935,0.02172290904281339,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_42.mp4,1.0,0.2221561309130841,0.007633568630830423,0.004666841775029306,0.7013646596435548,0.9046326921333447,0.23461805173713934,0.09884706639888918,0.0005009219300805194,0.2802910349609826,0.8415935089823228,0.4436406546507646,1.0000000000000002,1.0,0.9990874484299175,0.0,0.0,0.9717280010076017,0.9781692626363901,0.9547905128174943,0.014844645673843481,0.0,0.9788331888043982,0.9996406291463891,0.9086781556038175,0.0,0.0,0.9512296925461046,0.9968100294053787,0.8742310070462271,0.00096848409985845,0.0,0.0,0.0,0.0,0.0,0.4549987714419109,0.5986563059951255,True,1.0,1.0,0.002421307506053269,0.014771107088513728,0.011721677680603598,1.0,0.0,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_44.mp4,1.0,0.41389355522582527,0.16685880661005226,0.0,0.6777606986517193,0.9012161109192263,0.45978511496560964,0.27513116534614857,0.0,0.3132533939323521,0.8494130866433209,0.8150785464419281,0.9973650371187837,0.9931047399928358,1.0,0.007479978378971278,0.02112611954143926,0.9661527473598022,0.974252180817703,0.9423205045882241,0.01680611134461454,0.004005514398243815,0.9859869257934659,1.0,0.9327016947574189,0.007334650332183333,0.0007176728141765508,0.9418989228015175,0.9948150190498778,0.8610055459090851,0.0,0.001993934143676138,0.0017767081703637159,0.0028753746078860557,0.004033916713055148,0.00574522115600899,0.47905630999963444,0.6253024604572981,True,1.0,0.9210643154098219,0.002421307506053269,0.013426956547399742,0.015315483022565904,0.9880130046871226,0.002188479052396629,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_45.mp4,0.9950248597964606,0.8331470429949384,0.2941525447612151,0.06424515367739599,0.9843960169059804,0.9422715335525962,0.9685161848623165,0.43322869330308744,0.13852272439423535,0.9474179098148703,0.8632734330543352,0.7595842262399195,0.9949845857601016,0.9908388707535282,0.9999884591016932,0.0097904906433503,0.013879249695024545,0.949010534149993,0.9604167246978162,0.9280484353001093,0.028488918092789094,0.011209170506695017,0.9192484126912945,0.9741927806997981,0.8244521270893035,0.0017465598747016305,0.003276616348659494,0.8701955398839156,0.9616818605521347,0.7164180342781532,0.003315848433824299,0.008699090274223952,0.0011442292058364153,0.0016388980131599236,0.0033379391052458292,0.0010586828403628176,0.46970792002164496,0.5996980759498645,True,1.0,0.9913177431689413,0.7869249394673123,0.042134931768898175,0.0056164593771861875,0.9910987943291045,0.00436240427711709,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
workout,video,..\..\data\workout_videos\barbell biceps curl\barbell biceps curl_46.mp4,0.0,0.1712093315118278,0.3248660903732338,0.14071550855716408,0.9848260478814832,0.8720717818432417,0.07417602349116531,0.3024509368508479,0.06521836850274053,0.4906273480585197,0.8288848234878508,0.10543316793423227,0.9962436893938282,0.990626755158993,0.9996494053548992,0.009846704108377362,0.019948519701247062,1.0,0.9999999999999999,0.9997864755562151,0.0,0.009219191060423671,0.8495628498301566,0.9408245981783705,0.7418914153919891,0.013022179936625798,0.013731650200386664,0.7832366357058804,0.9186218314847957,0.5486715259699966,0.012835785292640726,0.009182097909724199,0.0006023485633885658,0.0016366875274827781,0.0033707028602069367,0.0075275531255315905,0.47967020592870135,0.5515365325770119,True,1.0,0.9849395588939316,0.041162227602905575,0.023100179956800557,0.0014177117538198892,0.997766039193068,0.0023455202650489258,0.5754189944134079,0.2666666666666666,0.46550133639703506,0.43986886087685806,0.8343233813531128,0.7330724771469304,0.4734688371057669,0.49065663843554697,0.3832649141523905,0.6105906225783848,0.6043179475899253,0.3465757436211535,0.6148478373504913,0.2484636629574395,0.3960054597918188,0.4122880814451645,0.4972865171526252,0.34716019016591576,0.026648504112493174,0.9531121629505059,0.925025482138428,0.8981593019097176,0.8491236304406988,0.7572060907864855,0.4089892613265886
